Date,Open,Volume,High,Low,Close,Adj Close 
2007-11-26,340.440430,13566600,347.047058,332.832825,333.333344,333.333344
2007-11-27,337.737732,17791100,338.553558,325.455444,337.122131,337.122131
2007-11-28,341.396393,15817100,347.497498,336.406403,346.476471,346.476471
2007-11-29,345.720734,12403500,351.746735,344.229218,348.848846,348.848846
2007-11-30,355.855865,15775200,355.885895,341.396393,346.846832,346.846832
2007-12-03,345.850861,8641500,347.847839,340.910919,341.106110,341.106110
2007-12-04,339.494507,8455100,346.346344,338.898895,342.422424,342.422424
2007-12-05,346.711700,8410700,349.814819,344.094086,349.604614,349.604614
2007-12-06,349.249237,9808100,358.638641,348.853851,357.987976,357.987976
2007-12-07,357.852844,7696400,359.359344,355.605591,357.792786,357.792786
2007-12-10,358.353363,7704600,362.762756,357.357361,359.569580,359.569580
2007-12-11,360.330322,12265900,360.855865,349.739746,349.949951,349.949951
2007-12-12,357.357361,12305800,357.517517,344.594604,350.025024,350.025024
2007-12-13,348.503510,10071500,349.159149,340.945953,347.372375,347.372375
2007-12-14,344.099091,7339600,350.200195,343.973969,345.325317,345.325317
2007-12-17,344.344330,10961000,348.058044,332.167175,334.949951,334.949951
2007-12-18,337.417419,14319000,338.693695,326.576569,337.012024,337.012024
2007-12-19,337.442444,8833300,340.090088,334.834839,339.024017,339.024017
2007-12-20,343.258270,8835500,345.845856,340.645660,345.190186,345.190186
2007-12-21,349.289276,10753200,349.979980,346.966980,348.693695,348.693695
2007-12-24,347.842834,3253500,350.715729,346.876892,350.715729,350.715729
2007-12-26,349.844849,5054900,356.966980,349.454468,355.775787,355.775787
2007-12-27,353.888885,5879100,358.358368,350.720734,350.720734,350.720734
2007-12-28,352.817810,5120200,354.329315,348.618622,351.616608,351.616608
2007-12-31,349.634644,4747600,351.596588,345.635651,346.086090,346.086090
2008-01-02,346.781769,8605100,349.034027,339.204193,342.937927,342.937927
2008-01-03,342.972961,6498400,343.768768,338.598602,343.007996,343.007996
2008-01-04,340.185181,10708800,340.820831,327.827820,328.828827,328.828827
2008-01-07,327.297302,12793900,331.471466,318.993988,324.949951,324.949951
2008-01-08,326.826813,10667500,330.310303,315.815826,316.156158,316.156158
2008-01-09,315.335327,13465900,326.997009,311.566559,326.926941,326.926941
2008-01-10,322.827820,12655700,328.928925,320.375366,323.688690,323.688690
2008-01-11,321.671661,9944000,325.060059,315.370361,319.444458,319.444458
2008-01-14,325.895905,8886100,329.029022,322.947937,327.237244,327.237244
2008-01-15,323.273285,11125200,324.849854,318.007996,319.144135,319.144135
2008-01-16,314.799805,21098800,320.315308,301.266266,308.283295,308.283295
2008-01-17,310.690704,16417100,313.183197,299.304291,300.695709,300.695709
2008-01-18,304.484497,17062100,305.300293,299.524536,300.425415,300.425415
2008-01-22,281.296295,18983900,299.049042,280.880890,292.467468,292.467468
2008-01-23,280.635651,33897400,284.284271,259.759766,274.584595,274.584595
2008-01-24,279.679688,18782900,290.135132,277.347351,287.532532,287.532532
2008-01-25,296.201202,13918000,297.797791,283.373383,283.483490,283.483490
2008-01-28,285.770782,11621700,286.406403,274.574585,278.268280,278.268280
2008-01-29,280.515503,12553400,280.945953,270.605591,275.535522,275.535522
2008-01-30,274.869873,15863300,280.495483,272.027039,274.409424,274.409424
2008-01-31,269.774780,29712800,286.786774,267.412415,282.432434,282.432434
2008-02-01,264.599609,35165700,268.603607,255.255249,258.208221,258.208221
2008-02-04,254.789795,26287800,256.646637,246.521515,247.962967,247.962967
2008-02-05,244.959961,22384100,254.754761,244.504501,253.653656,253.653656
2008-02-06,255.825821,15257500,255.840836,249.214218,251.106110,251.106110
2008-02-07,248.678680,15841900,257.352356,247.627625,252.727722,252.727722
2008-02-08,254.959961,13644100,259.124115,254.604599,258.603607,258.603607
2008-02-11,260.520508,11640300,262.117126,256.956970,260.840851,260.840851
2008-02-12,261.956970,13311200,265.565552,256.771759,259.304291,259.304291
2008-02-13,261.511505,13236100,267.762756,259.604614,267.577576,267.577576
2008-02-14,269.444458,12940400,270.790802,265.765778,266.391388,266.391388
2008-02-15,264.419434,10469700,266.596588,262.427429,265.085083,265.085083
2008-02-19,267.737732,12688000,267.797791,253.503510,254.729736,254.729736
2008-02-20,252.007004,13311000,255.760757,249.659653,254.754761,254.754761
2008-02-21,256.681671,11344200,256.861847,250.000000,251.681686,251.681686
2008-02-22,251.281281,11020700,254.754761,249.024017,254.154160,254.154160
2008-02-25,253.228226,16728800,253.503510,243.113113,243.463470,243.463470
2008-02-26,230.830826,46528000,233.468475,223.648651,232.327332,232.327332
2008-02-27,230.295288,20223500,237.982986,230.050049,236.666672,236.666672
2008-02-28,235.485489,13160600,239.784790,233.913910,237.932938,237.932938
2008-02-29,236.171173,18831900,240.110107,232.557556,235.825821,235.825821
2008-03-03,235.990997,15093800,236.596603,225.280273,228.738739,228.738739
2008-03-04,225.700699,27216100,226.906906,218.108109,222.522522,222.522522
2008-03-05,222.847855,14858300,227.312317,222.222229,224.074081,224.074081
2008-03-06,224.069077,14925200,226.876877,215.805801,216.566574,216.566574
2008-03-07,214.654648,16127400,220.220215,213.333328,216.891891,216.891891
2008-03-10,214.629623,15959200,215.715714,206.726730,207.017014,207.017014
2008-03-11,212.842850,17636100,220.295288,212.537537,220.140137,220.140137
2008-03-12,220.225220,13290400,224.164169,219.254257,220.310303,220.310303
2008-03-13,216.551544,15437700,223.713715,214.604599,221.726730,221.726730
2008-03-14,221.711716,13135600,224.894897,215.525528,219.179184,219.179184
2008-03-17,214.209213,15760600,217.072067,206.261261,210.145142,210.145142
2008-03-18,214.704712,14459900,220.640640,212.977982,219.799805,219.799805
2008-03-19,220.775772,12345600,223.973969,216.051056,216.216217,216.216217
2008-03-20,213.873871,19806900,218.068069,208.958954,216.991989,216.991989
2008-03-24,219.434433,13513400,233.123123,219.079086,230.510513,230.510513
2008-03-25,228.958954,11651500,228.963959,223.223221,225.615616,225.615616
2008-03-26,226.521515,10440900,231.666672,224.869873,229.324326,229.324326
2008-03-27,223.223221,11652700,224.529526,220.465469,222.262268,222.262268
2008-03-28,223.953949,8743600,227.012009,217.372375,219.259262,219.259262
2008-03-31,218.038040,8883900,221.566574,216.221222,220.455460,220.455460
2008-04-01,224.094101,12174000,233.483490,223.658661,233.088089,233.088089
2008-04-02,235.185181,11986000,238.108109,230.425430,233.083084,233.083084
2008-04-03,231.096100,13543200,231.876877,224.289291,227.787781,227.787781
2008-04-04,228.733734,11782600,239.154160,228.328323,235.780777,235.780777
2008-04-07,238.753754,11875100,242.962967,237.001999,238.648651,238.648651
2008-04-08,236.756760,9084900,237.307312,231.236237,234.139145,234.139145
2008-04-09,234.799805,12084100,236.236237,228.998993,232.327332,232.327332
2008-04-10,232.712708,10134600,237.167160,231.156158,234.774780,234.774780
2008-04-11,232.267273,8331000,233.863861,227.732727,228.953949,228.953949
2008-04-14,228.808807,7677500,228.953949,225.300293,226.056061,226.056061
2008-04-15,229.294296,9146000,230.090088,222.082077,223.643646,223.643646
2008-04-16,222.422424,15246100,229.369370,220.720718,227.742737,227.742737
2008-04-17,228.043045,26679200,229.914917,223.483490,224.994995,224.994995
2008-04-18,267.872864,36434700,274.124115,262.647644,269.974976,269.974976
2008-04-21,269.964966,14864500,271.566559,265.410400,269.164154,269.164154
2008-04-22,269.054047,15861100,280.695709,269.049042,277.777771,277.777771
2008-04-23,279.249237,9833100,279.934937,270.745758,273.518524,273.518524
2008-04-24,275.920929,8261900,277.522522,270.280273,271.791779,271.791779
2008-04-25,274.784790,8320400,276.776764,271.636627,272.302307,272.302307
2008-04-28,273.213226,8009100,278.683685,269.769775,276.336334,276.336334
2008-04-29,275.690704,8683300,281.981995,275.280273,279.514526,279.514526
2008-04-30,281.386383,15790100,292.722717,279.514526,287.432434,287.432434
2008-05-01,289.444458,13192300,297.762756,288.773773,296.836823,296.836823
2008-05-02,299.544556,13983600,301.526520,289.939941,290.935944,290.935944
2008-05-05,299.729736,12549400,299.799805,293.858856,297.747742,297.747742
2008-05-06,295.795807,9249300,296.296295,291.791779,293.473480,293.473480
2008-05-07,295.430420,13212700,300.045044,288.503510,289.789795,289.789795
2008-05-08,293.393402,10235500,294.944946,289.744751,291.796783,291.796783
2008-05-09,289.789795,8960800,292.792786,285.935944,286.886902,286.886902
2008-05-12,287.662659,9718000,293.668671,284.739746,292.762756,292.762756
2008-05-13,293.408417,10316600,294.269257,289.564575,291.791779,291.791779
2008-05-14,293.538544,8742800,295.890900,287.912903,288.438446,288.438446
2008-05-15,289.789795,8676700,291.766754,288.093079,290.790802,290.790802
2008-05-16,291.006012,8539600,292.632629,289.449463,290.325317,290.325317
2008-05-19,289.564575,11197700,294.734741,287.047058,289.049042,289.049042
2008-05-20,287.602600,6620500,291.531525,286.741730,289.589600,289.589600
2008-05-21,289.549561,12923200,290.996002,274.219208,275.270264,275.270264
2008-05-22,276.251251,10142400,277.382385,270.395386,275.005005,275.005005
2008-05-23,273.753754,8854100,276.776764,269.174164,272.582581,272.582581
2008-05-27,272.752747,7723200,281.581573,272.197205,280.730743,280.730743
2008-05-28,284.254242,8092600,286.031036,280.830841,284.404419,284.404419
2008-05-29,287.682678,9680300,293.233246,286.886902,291.791779,291.791779
2008-05-30,292.027039,6443900,295.255249,290.940948,293.193207,293.193207
2008-06-02,291.541534,7341000,292.237244,285.920929,287.787781,287.787781
2008-06-03,288.538544,8601900,290.540527,280.585571,283.933929,283.933929
2008-06-04,282.947937,6719600,289.289276,282.557556,286.396393,286.396393
2008-06-05,288.828827,7825500,294.314301,288.393402,293.443451,293.443451
2008-06-06,290.165161,9459500,290.650665,283.783783,283.783783,283.783783
2008-06-09,284.314301,10566000,285.285278,272.972961,279.214203,279.214203
2008-06-10,275.055054,7307400,279.689697,273.663666,277.362366,277.362366
2008-06-11,278.398407,7618100,278.948944,272.502502,272.872864,272.872864
2008-06-12,274.654663,10972200,279.279266,273.713715,276.751740,276.751740
2008-06-13,281.026031,12356400,288.138153,280.950958,286.041046,286.041046
2008-06-16,283.533539,7078500,289.839844,283.533539,286.691681,286.691681
2008-06-17,288.463470,6918800,289.324310,284.474487,285.015015,285.015015
2008-06-18,282.537537,6755600,284.779785,279.859863,281.471466,281.471466
2008-06-19,277.952942,11354800,282.172180,275.680695,280.380371,280.380371
2008-06-20,278.768768,11954200,278.768768,272.527527,273.488495,273.488495
2008-06-23,272.952942,7264500,276.851837,271.281281,272.877869,272.877869
2008-06-24,272.842834,9335800,275.870880,267.817810,271.421417,271.421417
2008-06-25,272.757751,8236100,279.179169,272.107117,275.775787,275.775787
2008-06-26,272.322327,11307600,272.737732,264.394409,264.674683,264.674683
2008-06-27,264.104095,10884100,265.265259,257.802795,264.299286,264.299286
2008-06-30,266.501495,7523000,269.269257,261.791779,263.473480,263.473480
2008-07-01,260.050049,9909800,268.628632,258.758759,267.632629,267.632629
2008-07-02,268.523529,8437500,270.460449,263.293304,263.783783,263.783783
2008-07-03,265.705719,4796100,269.884888,264.014008,268.768768,268.768768
2008-07-07,271.421417,8501800,274.774780,268.068054,272.227234,272.227234
2008-07-08,273.268280,9854900,277.872864,270.270264,277.542542,277.542542
2008-07-09,275.655670,8299600,278.118103,270.635651,271.046051,271.046051
2008-07-10,272.772766,8654700,275.025024,265.625641,270.555542,270.555542
2008-07-11,268.518524,9952800,270.020020,259.974976,267.167175,267.167175
2008-07-14,269.769775,8840700,270.300293,257.982971,261.071075,261.071075
2008-07-15,258.398407,12129800,264.014008,250.800797,258.303314,258.303314
2008-07-16,257.277283,9474900,268.518524,255.555557,268.068054,268.068054
2008-07-17,267.347351,17557200,268.793793,262.512512,266.987000,266.987000
2008-07-18,249.424423,22562200,249.739746,239.334335,240.900894,240.900894
2008-07-21,240.680679,11791100,242.287292,233.083084,234.634628,234.634628
2008-07-22,233.593597,9373600,240.365372,233.033035,238.793793,238.793793
2008-07-23,241.046051,9778400,248.863861,239.289291,244.854858,244.854858
2008-07-24,248.598602,7074700,248.683685,238.048050,238.048050,238.048050
2008-07-25,243.488495,6360600,246.811813,240.990997,246.236237,246.236237
2008-07-28,246.291290,6313600,246.291290,237.802795,238.798798,238.798798
2008-07-29,239.889893,5599900,243.873871,239.239243,241.796799,241.796799
2008-07-30,242.992996,6974400,243.253250,236.641647,241.591599,241.591599
2008-07-31,237.517517,5724400,240.685684,235.955963,237.112106,237.112106
2008-08-01,236.491486,6009700,236.846848,231.481476,234.164169,234.164169
2008-08-04,234.294296,4969000,236.741745,231.181183,231.731735,231.731735
2008-08-05,234.029022,7161800,240.280273,233.398392,240.165161,240.165161
2008-08-06,239.424423,6744800,245.130127,236.491486,243.413406,243.413406
2008-08-07,241.241241,5542000,242.242249,238.443451,239.799805,239.799805
2008-08-08,240.315323,7471100,248.123123,238.083084,247.752747,247.752747
2008-08-11,246.481476,8470100,254.694702,246.136139,250.670670,250.670670
2008-08-12,251.251251,5505800,253.318314,249.249252,251.556549,251.556549
2008-08-13,251.051056,7243700,252.022018,247.187180,250.265259,250.265259
2008-08-14,249.099106,5831300,254.059052,248.393387,252.998001,252.998001
2008-08-15,253.748749,7084300,255.585587,253.003006,255.330338,255.330338
2008-08-18,255.175171,6661100,255.255249,248.003006,249.399399,249.399399
2008-08-19,245.460464,6086900,249.389389,243.558563,245.495499,245.495499
2008-08-20,247.607605,7956200,248.593597,241.526520,242.742737,242.742737
2008-08-21,241.701706,7021100,245.195190,239.874878,243.508514,243.508514
2008-08-22,245.996002,4589800,247.687683,244.984985,245.540543,245.540543
2008-08-25,243.298294,4024500,248.748749,240.990997,241.746750,241.746750
2008-08-26,241.971970,6609700,241.971970,235.530533,237.317322,237.317322
2008-08-27,237.102097,8765400,237.652649,232.652649,234.524521,234.524521
2008-08-28,236.481476,6053300,238.463470,235.400406,237.127121,237.127121
2008-08-29,235.110107,7688700,235.740738,231.396393,231.876877,231.876877
2008-09-02,238.623627,12210700,241.331329,230.940948,232.857864,232.857864
2008-09-03,234.599594,8620500,237.382385,230.020020,232.437439,232.437439
2008-09-04,230.230225,9687300,231.851852,224.924927,225.355362,225.355362
2008-09-05,222.967972,9059500,226.456451,220.260254,222.347351,222.347351
2008-09-08,226.236237,18017700,226.696701,208.983978,210.185181,210.185181
2008-09-09,211.796799,14444700,216.406403,207.707703,209.539536,209.539536
2008-09-10,212.447449,12441100,212.452454,205.045044,207.287292,207.287292
2008-09-11,204.379379,12929800,217.762756,203.393387,217.092087,217.092087
2008-09-12,215.320328,12043900,221.216217,214.714722,219.049042,219.049042
2008-09-15,212.212219,13121600,221.206207,212.067062,217.147141,217.147141
2008-09-16,213.193192,13967400,224.864868,212.957962,221.686691,221.686691
2008-09-17,219.459457,18235500,219.789795,206.926926,207.452454,207.452454
2008-09-18,211.531525,17161600,219.809814,205.455460,219.759766,219.759766
2008-09-19,230.730728,19991900,231.266266,221.861862,224.799805,224.799805
2008-09-22,227.292297,8805700,227.292297,214.714722,215.285278,215.285278
2008-09-23,216.841843,10397900,220.615616,213.073074,214.849854,214.849854
2008-09-24,215.385391,8475500,222.722717,215.270264,217.772766,217.772766
2008-09-25,219.639633,10030500,225.225220,218.208206,220.020020,220.020020
2008-09-26,214.214218,10574400,218.798798,210.725723,215.735733,215.735733
2008-09-29,209.964966,21504200,211.966965,190.545547,190.690689,190.690689
2008-09-30,198.188187,6166400,212.752747,196.356354,200.460464,200.460464
2008-10-01,205.780777,12457100,208.698700,201.751755,206.066071,206.066071
2008-10-02,205.100098,11957800,205.195190,193.193192,195.440445,195.440445
2008-10-03,198.873871,15969800,206.456451,191.726730,193.648651,193.648651
2008-10-06,187.177170,22418700,188.183182,178.758759,185.790787,185.790787
2008-10-07,186.851852,22086600,187.677673,172.857864,173.178177,173.178177
2008-10-08,165.245239,23629100,179.674667,163.218216,169.224228,169.224228
2008-10-09,172.432434,16133800,174.459457,160.996002,164.654648,164.654648
2008-10-10,156.736740,21174400,171.116119,155.305298,166.166168,166.166168
2008-10-13,178.073074,17793100,191.166168,173.048050,190.700699,190.700699
2008-10-14,196.961960,15554000,197.447449,178.678680,181.536530,181.536530
2008-10-15,177.502502,13429300,179.679672,169.584579,169.754761,169.754761
2008-10-16,166.546539,32446900,178.428421,154.874878,176.686691,176.686691
2008-10-17,189.669662,28469900,193.193192,181.956955,186.456451,186.456451
2008-10-20,190.065063,13493200,190.680679,179.974976,189.849854,189.849854
2008-10-21,186.381378,11552400,192.082077,181.181183,181.556549,181.556549
2008-10-22,178.673676,13106800,185.030029,172.172165,178.013016,178.013016
2008-10-23,177.001999,12944800,179.179184,169.164169,176.336334,176.336334
2008-10-24,163.398392,14703200,175.410416,162.532532,169.814819,169.814819
2008-10-27,167.572571,12388900,171.671677,162.962967,164.909912,164.909912
2008-10-28,169.694702,16194500,184.839844,164.419418,184.559555,184.559555
2008-10-29,183.078079,19493600,185.685684,176.361359,179.179184,179.179184
2008-10-30,184.414413,15961800,186.186188,179.364365,180.025024,180.025024
2008-10-31,178.258255,14831700,186.166168,177.312317,179.859863,179.859863
2008-11-03,178.968964,11897000,181.676682,170.885880,173.418411,173.418411
2008-11-04,176.896896,14685100,186.366364,172.922928,183.653656,183.653656
2008-11-05,181.256256,13879100,184.624619,170.825821,171.291290,171.291290
2008-11-06,170.155151,17132400,172.382385,163.068069,165.775772,165.775772
2008-11-07,166.726730,9353200,170.745743,162.827835,165.735733,165.735733
2008-11-10,164.164169,16144000,164.884888,154.889893,159.549545,159.549545
2008-11-11,154.499496,20272900,158.308304,150.410416,155.885880,155.885880
2008-11-12,151.176178,20082000,156.401398,144.024017,145.645645,145.645645
2008-11-13,146.031036,26442900,156.656662,140.140137,156.196198,156.196198
2008-11-14,151.776779,19015100,162.657654,151.431427,155.165161,155.165161
2008-11-17,151.651657,15072500,155.235229,149.124130,150.210205,150.210205
2008-11-18,150.935928,16675500,152.017014,142.817825,148.858856,148.858856
2008-11-19,147.842850,15653500,150.245239,139.429428,140.230225,140.230225
2008-11-20,137.582581,19539200,141.611618,129.649643,129.909912,129.909912
2008-11-21,131.386383,20468500,134.819824,123.773773,131.346344,131.346344
2008-11-24,134.764771,20089200,135.110107,124.629631,128.848846,128.848846
2008-11-25,134.474472,21520800,143.473480,133.793793,141.166168,141.166168
2008-11-26,140.280273,12700400,147.877884,138.238235,146.191193,146.191193
2008-11-28,145.435440,5125800,148.373367,144.284286,146.626633,146.626633
2008-12-01,143.483490,11410900,143.833832,133.123123,133.128128,133.128128
2008-12-02,135.000000,11667700,139.029022,131.421417,137.692688,137.692688
2008-12-03,135.060059,11797700,140.820816,132.802795,139.854858,139.854858
2008-12-04,138.403397,9763400,141.886887,134.519516,137.307312,137.307312
2008-12-05,135.645645,13029300,142.262268,132.142136,142.137131,142.137131
2008-12-08,145.140137,16272300,154.874878,141.141144,151.206207,151.206207
2008-12-09,148.993988,13766000,159.159164,148.653656,153.138138,153.138138
2008-12-10,154.774780,10463500,157.607605,152.407410,154.564560,154.564560
2008-12-11,152.237244,12346000,156.596603,149.049042,150.260254,150.260254
2008-12-12,148.003006,11432700,158.393387,147.147141,158.038040,158.038040
2008-12-15,157.162155,13462300,159.404404,152.707703,155.490494,155.490494
2008-12-16,157.417419,14105000,164.914917,155.790787,162.802795,162.802795
2008-12-17,159.479477,11567800,161.226227,156.366364,157.777771,157.777771
2008-12-18,158.508514,9517400,160.335342,154.709717,155.295288,155.295288
2008-12-19,155.650650,11213900,159.054047,154.654648,155.240234,155.240234
2008-12-22,154.434433,7827300,154.904907,145.460464,148.703705,148.703705
2008-12-23,150.365372,7547800,151.806808,148.483490,149.159164,149.159164
2008-12-24,150.890884,3839100,153.323318,149.339340,151.626633,151.626633
2008-12-26,152.187180,3914200,152.782776,149.304306,150.330338,150.330338
2008-12-29,150.260254,7396300,150.840836,145.935928,148.858856,148.858856
2008-12-30,150.550552,7679300,153.558563,149.504501,151.706711,151.706711
2008-12-31,152.252258,5767800,155.655655,151.456451,153.978973,153.978973
2009-01-02,154.454453,7213700,161.071075,152.902908,160.820816,160.820816
2009-01-05,160.660660,9768200,165.785782,157.657654,164.189194,164.189194
2009-01-06,166.656662,12837500,170.570572,163.358353,167.197205,167.197205
2009-01-07,164.324326,8980000,165.620621,159.534531,161.166168,161.166168
2009-01-08,159.299301,7194100,162.757751,158.828827,162.757751,162.757751
2009-01-09,163.913910,8672300,163.913910,156.856857,157.692688,157.692688
2009-01-12,158.313309,6601900,159.634628,155.270264,156.501495,156.501495
2009-01-13,156.041046,8856100,160.460464,155.350357,157.317322,157.317322
2009-01-14,155.155151,10924800,157.057053,149.024017,150.635635,150.635635
2009-01-15,148.933929,11857100,151.941940,143.538544,149.644638,149.644638
2009-01-16,152.662659,10438300,154.279282,147.998001,149.984985,149.984985
2009-01-20,149.719727,10086300,149.899902,141.516510,141.516510,141.516510
2009-01-21,144.319321,9839100,151.901901,144.319321,151.691696,151.691696
2009-01-22,149.169174,16517400,154.829834,147.722717,153.403397,153.403397
2009-01-23,154.789795,21444100,166.146149,152.262268,162.512512,162.512512
2009-01-26,162.587585,9212100,164.164169,160.440445,162.097092,162.097092
2009-01-27,163.388382,9844700,167.102097,162.297302,165.905899,165.905899
2009-01-28,169.159164,15367400,176.341339,168.323318,174.509506,174.509506
2009-01-29,172.442444,14553000,172.697693,170.225220,171.831833,171.831833
2009-01-30,172.517517,9334600,174.574570,168.168167,169.434433,169.434433
2009-02-02,167.312317,10403300,172.672668,166.166168,170.455460,170.455460
2009-02-03,171.456451,13099800,171.671677,167.082077,170.395401,170.395401
2009-02-04,170.205200,13621100,177.397400,169.754761,171.671677,171.671677
2009-02-05,170.625626,14514200,177.867874,168.668671,177.037033,177.037033
2009-02-06,178.408401,14062100,187.092087,177.897903,185.825821,185.825821
2009-02-09,185.825821,9944600,190.690689,183.833832,189.574570,189.574570
2009-02-10,188.178177,14193100,188.938934,179.124130,179.434433,179.434433
2009-02-11,179.654648,10452700,182.682678,176.676682,179.199203,179.199203
2009-02-12,176.756760,11089400,181.991989,175.915909,181.706711,181.706711
2009-02-13,181.276276,8285100,181.676682,177.792786,179.019012,179.019012
2009-02-17,173.428421,11349400,173.718719,170.015015,171.501495,171.501495
2009-02-18,173.793793,12036900,176.866867,170.430435,176.731735,176.731735
2009-02-19,178.913910,9967400,180.080078,170.875870,171.491486,171.491486
2009-02-20,169.194199,12421700,174.634628,167.667664,173.398392,173.398392
2009-02-23,173.673676,10431700,175.075073,164.939941,165.195190,165.195190
2009-02-24,165.675674,12179600,174.984985,165.610611,172.897903,172.897903
2009-02-25,171.246246,12865300,176.326324,169.629623,170.990997,170.990997
2009-02-26,173.153152,11199900,176.421417,168.748749,168.758759,168.758759
2009-02-27,166.641647,10829100,172.082077,165.720718,169.164169,169.164169
2009-03-02,166.831833,11565400,170.520523,163.163162,163.743744,163.743744
2009-03-03,165.200195,13036500,167.012009,161.336334,162.902908,162.902908
2009-03-04,161.741745,15621100,164.664658,157.847855,159.619614,159.619614
2009-03-05,158.398392,13046700,159.699707,151.471466,152.972977,152.972977
2009-03-06,153.763763,14453900,155.250244,147.272278,154.439438,154.439438
2009-03-09,150.140137,12929600,153.438446,144.869873,145.590591,145.590591
2009-03-10,149.274277,13446900,155.405411,147.272278,154.239243,154.239243
2009-03-11,155.205200,11835300,160.160156,153.008011,159.114120,159.114120
2009-03-12,158.928925,10038100,162.662659,156.981979,161.926926,161.926926
2009-03-13,163.213211,7804900,163.893890,159.674667,162.372375,162.372375
2009-03-16,163.158157,9883700,165.030029,159.454453,160.005005,160.005005
2009-03-17,160.250244,9415500,167.837845,159.704712,167.837845,167.837845
2009-03-18,167.572571,10014300,170.170166,164.189194,166.716721,166.716721
2009-03-19,166.006012,8214100,168.168167,163.853851,165.135132,165.135132
2009-03-20,165.315323,9466300,166.661667,163.333328,165.245239,165.245239
2009-03-23,166.946945,8534400,174.899902,166.681686,174.474472,174.474472
2009-03-24,173.423416,7632300,177.097092,172.172165,173.758759,173.758759
2009-03-25,175.375381,8663900,175.845840,168.293289,172.207214,172.207214
2009-03-26,176.741745,11994500,179.759766,174.424423,176.821823,176.821823
2009-03-27,175.175171,6638900,176.176178,172.907913,174.024017,174.024017
2009-03-30,171.446442,6182000,172.077072,168.193192,171.516510,171.516510
2009-03-31,174.639633,7303200,176.931931,173.263260,174.204208,174.204208
2009-04-01,172.062057,6595700,177.797791,170.475479,177.222229,177.222229
2009-04-02,181.836838,8967000,185.065063,180.340347,181.431427,181.431427
2009-04-03,182.432434,7572000,186.046051,179.179184,185.075073,185.075073
2009-04-06,183.683685,6554000,185.095093,180.880875,184.304306,184.304306
2009-04-07,181.481476,7352800,182.057053,177.832840,179.504501,179.504501
2009-04-08,181.931931,5524800,182.682678,178.283279,181.181183,181.181183
2009-04-09,184.934937,6758400,187.362366,183.308304,186.436432,186.436432
2009-04-13,185.850845,6094000,189.739746,185.335342,189.244247,189.244247
2009-04-14,188.658661,6850300,188.683685,182.982986,184.639633,184.639633
2009-04-15,183.733734,9851500,190.720718,182.262268,189.939941,189.939941
2009-04-16,190.940948,20349800,196.646652,190.700699,194.564560,194.564560
2009-04-17,193.203201,21440100,200.110107,192.597595,196.316315,196.316315
2009-04-20,193.268265,8848900,195.520523,188.133133,189.839844,189.839844
2009-04-21,188.273270,7383400,192.342346,188.238235,190.925919,190.925919
2009-04-22,191.066071,6996500,195.195190,189.694702,192.122116,192.122116
2009-04-23,193.948944,5212700,195.070068,190.745743,192.537537,192.537537
2009-04-24,193.218216,6764000,196.786789,190.440445,194.939941,194.939941
2009-04-27,192.362366,4576600,194.939941,191.566574,193.168167,193.168167
2009-04-28,192.067062,5881300,194.719727,190.960968,192.047043,192.047043
2009-04-29,193.178177,7212700,197.682678,193.108109,195.930923,195.930923
2009-04-30,198.078079,8702600,202.077072,197.597595,198.183182,198.183182
2009-05-01,197.712708,4850500,198.993988,195.970978,197.042038,197.042038
2009-05-04,199.284286,6399500,201.401398,197.592590,201.191193,201.191193
2009-05-05,200.190186,4796700,202.702698,198.823822,201.696701,201.696701
2009-05-06,203.598602,5260500,204.344345,200.700699,201.936935,201.936935
2009-05-07,202.252258,5993600,202.697693,196.446442,198.503510,198.503510
2009-05-08,201.626633,7722400,205.270264,197.697693,203.868866,203.868866
2009-05-11,201.601608,5113400,206.206207,200.800797,204.194199,204.194199
2009-05-12,205.210205,7574000,205.700699,197.752747,199.704712,199.704712
2009-05-13,197.242249,5679900,198.393387,194.369370,194.964966,194.964966
2009-05-14,194.594589,5868100,196.301300,192.537537,193.943939,193.943939
2009-05-15,195.745743,6011300,197.252258,194.739746,195.195190,195.195190
2009-05-18,197.562561,6696600,198.853851,192.892899,198.618622,198.618622
2009-05-19,198.248245,5669300,201.021027,196.696701,199.639633,199.639633
2009-05-20,201.246246,4563400,203.038040,197.697693,198.788788,198.788788
2009-05-21,198.348343,5434100,201.621628,197.117111,198.448456,198.448456
2009-05-22,198.528534,3433700,199.524521,196.196198,196.946945,196.946945
2009-05-26,196.171173,6202700,202.702698,195.195190,202.382385,202.382385
2009-05-27,203.023026,6062500,206.136139,202.607605,202.982986,202.982986
2009-05-28,204.544540,5332200,206.016022,202.507507,205.405411,205.405411
2009-05-29,206.261261,5291100,208.823822,205.555557,208.823822,208.823822
2009-06-01,209.574570,6638100,215.015015,209.474472,213.493500,213.493500
2009-06-02,213.338333,5241900,215.195190,211.911911,214.414413,214.414413
2009-06-03,213.213211,7058500,216.446442,212.212219,216.041046,216.041046
2009-06-04,217.867874,7268900,220.840836,217.467468,220.360367,220.360367
2009-06-05,222.757751,7354200,223.893890,219.949951,222.382385,222.382385
2009-06-08,219.969971,6191200,220.680679,217.277283,219.604599,219.604599
2009-06-09,219.509506,6503200,220.470474,216.096100,218.028030,218.028030
2009-06-10,218.333328,6711000,219.164169,213.548553,216.516510,216.516510
